State,Segment,Propulsion,Year,BESS_retire_vector,BESS_retire_total,Country,Scenario,Source,Type,BESS_stock_vector,BESS_stock_total,Vehicle
Alaska,Car,BEV,2027,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2028,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2029,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2030,0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2031,0|0|0|0|0|0|0|0|0|0|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2032,0|0|0|0|0|0|0|0|0|0|0|1|1|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,7,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2033,0|0|0|0|0|0|0|0|0|0|0|1|1|1|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2034,0|0|0|0|0|0|0|0|0|1|0|1|2|2|1|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,12,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2035,0|0|0|0|0|0|0|0|1|1|2|1|2|2|2|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0,16,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2036,0|0|0|0|0|0|0|0|1|1|3|4|2|2|3|2|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0,23,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2037,0|0|0|0|0|0|0|0|1|2|3|6|9|2|3|3|2|1|2|1|0|0|0|0|0|0|0|0|0|0|0,35,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2038,0|0|0|0|0|0|0|0|1|2|4|7|12|12|3|3|3|2|1|1|1|0|0|0|0|0|0|0|0|0|0,52,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2039,0|0|0|0|0|0|0|1|1|3|5|9|15|15|14|3|3|3|2|1|1|1|0|0|0|0|0|0|0|0|0,77,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2040,0|0|0|0|0|0|0|1|1|3|6|11|19|19|19|15|3|3|2|1|1|1|0|0|0|0|0|0|0|0|0,105,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2041,0|0|0|0|0|0|0|1|2|3|6|13|22|24|24|21|15|3|2|2|1|0|0|0|0|0|0|0|0|0|0,139,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2042,0|0|0|0|0|0|0|1|2|4|7|14|26|29|30|26|21|14|2|2|1|1|0|0|0|0|0|0|0|0|0,180,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2043,0|0|0|0|0|0|0|1|2|4|8|15|28|34|35|33|26|19|12|2|1|1|0|0|0|0|0|0|0|0|0,221,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2044,0|0|0|0|0|0|0|1|2|4|9|18|31|36|41|39|33|24|15|9|1|1|1|0|0|0|0|0|0|0|0,265,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2045,0|0|0|0|0|0|0|1|2|4|9|19|36|40|44|45|39|30|19|12|6|1|1|0|0|0|0|0|0|0|0,308,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2046,0|0|0|0|0|0|0|1|2|5|10|20|39|47|49|48|45|35|24|15|9|4|1|0|0|0|0|0|0|0|0,354,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2047,0|0|0|0|0|0|0|1|2|5|11|21|41|51|57|54|48|41|29|19|11|6|3|0|0|0|0|0|0|0|0,400,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2048,0|0|0|0|0|0|0|1|2|5|11|23|43|53|61|63|54|44|34|22|14|8|4|2|0|0|0|0|0|0|0,444,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2049,0|0|0|0|0|0|0|1|3|5|12|24|46|56|65|68|63|49|36|26|16|9|5|3|1|0|0|0|0|0|0,488,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,BEV,2050,0|0|0|0|0|0|1|1|3|6|12|25|48|59|68|71|68|57|40|28|19|11|6|3|2|1|0|0|0|0|0,529,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2020,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2021,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2025,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2026,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2027,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2028,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2029,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2030,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2031,0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2032,0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2033,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2034,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2035,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2036,0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2037,0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2038,0|0|0|0|0|0|0|0|0|0|1|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,7,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2039,0|0|0|0|0|0|0|0|0|1|1|2|4|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2040,0|0|0|0|0|0|0|0|0|1|1|2|4|5|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,20,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2041,0|0|0|0|0|0|0|0|0|1|1|3|5|5|6|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2042,0|0|0|0|0|0|0|0|0|1|2|3|5|6|6|6|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0,36,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2043,0|0|0|0|0|0|0|0|0|1|2|3|6|7|7|6|6|4|2|0|0|0|0|0|0|0|0|0|0|0|0,44,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2044,0|0|0|0|0|0|0|0|0|1|2|4|7|8|8|8|6|6|3|2|0|0|0|0|0|0|0|0|0|0|0,55,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2045,0|0|0|0|0|0|0|0|0|1|2|4|8|9|10|9|8|6|5|2|1|0|0|0|0|0|0|0|0|0|0,65,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2046,0|0|0|0|0|0|0|0|0|1|2|4|8|10|11|11|9|7|5|4|2|1|0|0|0|0|0|0|0|0|0,75,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2047,0|0|0|0|0|0|0|0|0|1|2|4|8|10|12|12|11|8|6|4|3|1|1|0|0|0|0|0|0|0|0,83,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2048,0|0|0|0|0|0|0|0|0|1|2|4|8|10|12|13|12|10|7|5|3|2|1|0|0|0|0|0|0|0|0,90,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2049,0|0|0|0|0|0|0|0|0|1|2|4|8|10|12|13|13|11|8|5|3|2|1|1|0|0|0|0|0|0|0,94,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,Car,PHEV,2050,0|0|0|0|0|0|0|0|0|1|2|4|8|10|13|14|13|12|9|6|4|2|1|1|0|0|0|0|0|0|0,100,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2020,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2021,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2025,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2026,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2027,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2028,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2029,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2030,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2031,0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2032,0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2033,0|0|0|0|0|0|0|0|0|1|1|2|2|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,9,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2034,0|0|0|0|0|0|0|0|1|1|1|2|3|3|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,15,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2035,0|0|0|0|0|0|0|0|1|1|2|3|5|4|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,22,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2036,0|0|0|0|0|0|0|0|1|2|3|5|6|7|5|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2037,0|0|0|0|0|0|0|1|1|2|4|6|10|8|8|6|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0,51,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2038,0|0|0|0|0|0|0|1|1|3|5|8|13|12|10|9|6|3|1|0|0|0|0|0|0|0|0|0|0|0|0,72,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2039,0|0|0|0|0|0|0|1|1|3|6|11|17|17|15|11|9|5|3|1|0|0|0|0|0|0|0|0|0|0|0,100,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2040,0|0|0|0|0|0|0|1|2|3|7|13|22|22|20|17|11|8|4|2|1|0|0|0|0|0|0|0|0|0|0,133,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2041,0|0|0|0|0|0|0|1|2|4|8|15|26|28|27|23|17|10|7|3|1|0|0|0|0|0|0|0|0|0|0,172,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2042,0|0|0|0|0|0|0|1|2|5|9|17|31|34|34|29|23|15|8|5|2|1|0|0|0|0|0|0|0|0|0,216,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2043,0|0|0|0|0|0|0|1|2|5|11|19|34|40|41|38|29|20|12|6|4|2|1|0|0|0|0|0|0|0|0,265,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2044,0|0|0|0|0|0|1|1|3|6|12|23|39|44|49|45|38|27|17|10|5|3|1|0|0|0|0|0|0|0|0,324,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2045,0|0|0|0|0|0|1|1|3|6|13|25|47|51|53|54|45|34|22|13|7|3|2|1|0|0|0|0|0|0|0,381,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2046,0|0|0|0|0|0|1|1|3|6|14|27|51|61|62|59|54|41|28|17|9|5|2|1|0|0|0|0|0|0|0,442,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2047,0|0|0|0|0|0|1|1|3|7|14|29|56|67|74|68|59|49|34|22|12|7|3|1|1|0|0|0|0|0|0,508,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2048,0|0|0|0|0|0|1|1|3|7|15|31|60|73|81|81|68|53|40|26|16|8|4|2|1|0|0|0|0|0|0,571,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2049,0|0|0|0|0|0|1|2|3|8|16|33|63|78|88|89|81|62|44|31|19|11|6|3|1|1|0|0|0|0|0,640,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,BEV,2050,0|0|0|0|0|0|1|2|4|8|17|35|66|82|94|97|89|74|51|34|22|13|7|4|2|1|0|0|0|0|0,703,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2020,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2021,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2025,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2026,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2027,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2028,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2029,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2030,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2031,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2032,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2033,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2034,0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2035,0|0|0|0|0|0|0|0|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2036,0|0|0|0|0|0|0|0|0|0|1|1|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,9,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2037,0|0|0|0|0|0|0|0|0|0|1|1|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,11,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2038,0|0|0|0|0|0|0|0|0|1|1|2|3|2|3|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,18,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2039,0|0|0|0|0|0|0|0|0|1|1|2|4|3|3|3|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0,23,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2040,0|0|0|0|0|0|0|0|0|1|1|3|4|5|4|3|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0,28,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2041,0|0|0|0|0|0|0|0|0|1|2|3|6|5|6|4|3|3|2|1|0|0|0|0|0|0|0|0|0|0|0,36,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2042,0|0|0|0|0|0|0|0|0|1|2|4|6|7|6|7|4|3|2|2|1|0|0|0|0|0|0|0|0|0|0,45,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2043,0|0|0|0|0|0|0|0|0|1|2|4|7|8|9|7|7|4|2|2|1|0|0|0|0|0|0|0|0|0|0,54,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2044,0|0|0|0|0|0|0|0|0|1|2|5|9|10|10|10|7|6|3|2|1|1|0|0|0|0|0|0|0|0|0,67,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2045,0|0|0|0|0|0|0|0|0|1|2|5|10|12|12|11|10|6|5|3|1|1|1|0|0|0|0|0|0|0|0,80,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2046,0|0|0|0|0|0|0|0|0|1|3|5|11|13|14|13|11|9|5|4|2|1|1|0|0|0|0|0|0|0|0,93,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2047,0|0|0|0|0|0|0|0|0|1|3|5|11|14|16|16|13|10|7|4|3|1|1|0|0|0|0|0|0|0|0,105,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2048,0|0|0|0|0|0|0|0|1|1|3|5|11|14|17|17|16|12|8|6|3|2|1|0|0|0|0|0|0|0|0,117,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2049,0|0|0|0|0|0|0|0|1|1|3|5|11|14|17|18|17|14|10|6|4|2|1|1|0|0|0|0|0|0|0,125,United States,ACCII,LDV,Retire,NA,NA,NA
Alaska,SUV,PHEV,2050,0|0|0|0|0|0|0|0|1|1|3|6|11|14|17|19|18|16|12|7|5|3|1|1|0|0|0|0|0|0|0,135,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2020,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2021,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2023,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2024,0|0|0|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2025,0|0|0|0|0|0|0|1|0|1|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2026,0|0|0|0|0|0|0|1|1|1|2|4|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2027,0|0|0|0|0|0|0|1|2|4|2|4|8|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,31,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2028,0|0|0|0|0|0|0|1|1|4|8|4|8|11|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,49,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2029,0|0|0|0|0|0|0|1|2|3|8|18|9|11|13|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,79,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2030,0|0|0|0|0|0|0|1|3|4|7|18|37|11|13|14|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0,122,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2031,0|0|0|0|0|0|1|1|3|6|10|15|38|49|14|14|14|12|0|0|0|0|0|0|0|0|0|0|0|0|0,177,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2032,0|0|0|0|0|1|1|2|2|6|14|22|31|49|59|15|14|13|10|0|0|0|0|0|0|0|0|0|0|0|0,239,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2033,0|0|0|0|0|1|1|3|5|6|15|31|45|40|60|65|15|13|11|8|0|0|0|0|0|0|0|0|0|0|0,319,United States,ACCII,LDV,Retire,NA,NA,NA
Arizona,Car,BEV,2034,0|0|0|0|0|1|2|3|6|11|13|32|63|59|49|66|65|14|11|8|6|0|0|0|0|0|0|0|0|0|0,409,United States,ACCII,LDV,Retire,NA,NA,NA
